Date,Store ID,Product ID,Category,Region,Weather Condition,Seasonality,Units Sold,Price,Discount,Inventory Level,Demand Forecast,Holiday/Promotion,Competitor Pricing,Location,month,season
2023-01-10,S3,P876,Beverages,West,Sunny,Medium,134,2.02,0.1,282,134,0,5.44,Bristol,1,Winter
2023-01-10,S3,P593,Bakery,East,Sunny,High,92,7.57,0.26,208,94,0,3.78,Norwich,1,Winter
2023-01-10,S3,P701,Dairy,East,Stormy,Medium,77,8.77,0.0,769,81,0,1.54,Norwich,1,Winter
2023-01-10,S3,P951,Snacks,South,Sunny,Medium,111,1.83,0.18,183,119,1,4.64,London,1,Winter
2023-01-10,S3,P754,Produce,North,Stormy,Medium,121,7.11,0.11,942,129,0,5.52,Leeds,1,Winter
2023-01-10,S4,P217,Beverages,North,Rainy,High,137,9.12,0.02,449,138,0,1.11,Leeds,1,Winter
2023-01-10,S4,P518,Bakery,East,Sunny,Medium,107,1.39,0.04,148,102,0,5.2,Norwich,1,Winter
2023-01-10,S4,P895,Dairy,North,Rainy,Medium,76,3.76,0.24,287,68,0,4.46,Leeds,1,Winter
2023-01-10,S4,P255,Snacks,West,Stormy,Medium,118,3.87,0.17,924,114,0,4.54,Bristol,1,Winter
2023-01-10,S4,P389,Produce,West,Sunny,Medium,96,5.66,0.11,518,96,0,1.65,Bristol,1,Winter
2023-01-10,S5,P916,Beverages,North,Rainy,Medium,158,4.28,0.07,303,164,0,1.95,Leeds,1,Winter
2023-01-10,S5,P976,Bakery,South,Sunny,Low,110,4.46,0.01,462,117,0,2.44,London,1,Winter
2023-01-10,S5,P361,Dairy,East,Sunny,Medium,100,2.17,0.25,648,95,1,3.83,Norwich,1,Winter
2023-01-10,S5,P807,Snacks,South,Cloudy,High,69,4.06,0.16,264,71,0,5.79,London,1,Winter
2023-01-10,S5,P953,Produce,North,Cloudy,Medium,70,3.72,0.08,662,71,0,5.57,Leeds,1,Winter
2023-01-11,S1,P632,Beverages,West,Cloudy,Medium,155,10.0,0.05,965,161,0,4.62,Bristol,1,Winter
2023-01-11,S1,P198,Bakery,West,Sunny,Low,76,8.13,0.14,952,70,0,8.67,Bristol,1,Winter
2023-01-11,S1,P263,Dairy,South,Sunny,High,105,5.8,0.26,760,99,0,5.94,London,1,Winter
2023-01-11,S1,P283,Snacks,West,Sunny,Low,109,9.73,0.28,765,104,1,5.35,Bristol,1,Winter
2023-01-11,S1,P794,Produce,South,Sunny,Medium,63,6.45,0.28,598,66,0,8.79,London,1,Winter
2023-01-11,S2,P830,Beverages,South,Sunny,Medium,188,6.32,0.24,262,197,0,1.98,London,1,Winter
2023-01-11,S2,P948,Bakery,North,Cloudy,High,111,6.64,0.28,819,111,0,9.36,Leeds,1,Winter
2023-01-11,S2,P934,Dairy,South,Rainy,Medium,41,6.8,0.25,780,45,0,2.9,London,1,Winter
2023-01-11,S2,P262,Snacks,East,Sunny,High,97,6.7,0.02,240,95,0,7.92,Manchester,1,Winter
2023-01-11,S2,P226,Produce,North,Cloudy,Medium,92,1.8,0.15,483,92,0,1.22,Leeds,1,Winter
2023-01-11,S3,P454,Beverages,West,Sunny,High,150,3.7,0.02,474,145,0,3.18,Bristol,1,Winter
2023-01-11,S3,P287,Bakery,South,Sunny,Medium,112,3.66,0.07,394,108,0,3.63,London,1,Winter
2023-01-11,S3,P664,Dairy,East,Sunny,Medium,101,4.22,0.19,825,100,0,7.48,Manchester,1,Winter
2023-01-11,S3,P109,Snacks,West,Rainy,Low,105,7.14,0.07,511,109,0,3.73,Bristol,1,Winter
2023-01-11,S3,P121,Produce,South,Rainy,Low,85,5.47,0.09,949,83,0,7.5,London,1,Winter
2023-01-11,S4,P815,Beverages,North,Sunny,Low,167,5.6,0.01,195,174,0,9.06,Leeds,1,Winter
2023-01-11,S4,P875,Bakery,North,Sunny,High,96,6.08,0.26,551,98,0,9.03,Leeds,1,Winter
2023-01-11,S4,P182,Dairy,North,Sunny,High,102,7.08,0.03,570,101,0,4.49,Leeds,1,Winter
2023-01-11,S4,P274,Snacks,East,Sunny,High,88,2.17,0.2,892,96,0,1.95,Norwich,1,Winter
2023-01-11,S4,P822,Produce,West,Stormy,Low,83,5.49,0.12,652,86,0,2.0,Bristol,1,Winter
2023-01-11,S5,P326,Beverages,West,Sunny,High,154,4.74,0.22,748,144,0,5.25,Bristol,1,Winter
2023-01-11,S5,P199,Bakery,North,Cloudy,Low,73,4.55,0.28,903,74,0,3.84,Leeds,1,Winter
2023-01-11,S5,P248,Dairy,West,Cloudy,Low,93,4.31,0.02,217,97,0,5.89,Bristol,1,Winter
2023-01-11,S5,P152,Snacks,South,Sunny,Low,112,4.04,0.01,967,104,1,1.28,London,1,Winter
2023-01-11,S5,P210,Produce,South,Rainy,Medium,99,9.67,0.16,329,104,0,5.09,London,1,Winter
2023-01-12,S1,P786,Beverages,North,Rainy,High,144,2.13,0.01,798,138,0,4.31,Leeds,1,Winter
2023-01-12,S1,P233,Bakery,East,Sunny,Low,102,4.13,0.11,627,104,0,6.97,Norwich,1,Winter
2023-01-12,S1,P746,Dairy,West,Cloudy,Low,130,9.09,0.23,828,123,0,2.86,Bristol,1,Winter
2023-01-12,S1,P715,Snacks,East,Cloudy,High,87,1.54,0.2,615,81,1,9.48,Norwich,1,Winter
2023-01-12,S1,P923,Produce,West,Rainy,Medium,148,6.05,0.23,628,147,0,2.76,Manchester,1,Winter
2023-01-12,S2,P540,Beverages,South,Cloudy,Low,168,2.47,0.19,932,172,0,9.26,London,1,Winter
2023-01-12,S2,P258,Bakery,North,Rainy,Medium,101,9.38,0.15,460,108,0,2.21,Leeds,1,Winter
2023-01-12,S2,P521,Dairy,East,Cloudy,Low,113,7.85,0.16,401,108,0,1.4,Norwich,1,Winter
2023-01-12,S2,P192,Snacks,West,Sunny,Low,103,8.59,0.29,432,104,0,4.53,Bristol,1,Winter
2023-01-12,S2,P681,Produce,North,Sunny,High,100,3.34,0.13,118,107,0,2.93,Leeds,1,Winter
2023-01-12,S3,P253,Beverages,South,Sunny,Medium,156,9.17,0.28,718,147,0,9.58,London,1,Winter
2023-01-12,S3,P346,Bakery,West,Sunny,Medium,80,6.77,0.2,286,81,1,7.87,Bristol,1,Winter
2023-01-12,S3,P236,Dairy,North,Sunny,Low,116,9.34,0.07,270,113,0,8.27,Leeds,1,Winter
2023-01-12,S3,P421,Snacks,East,Cloudy,Low,91,5.33,0.2,109,82,1,2.38,Norwich,1,Winter
2023-01-12,S3,P598,Produce,North,Sunny,Medium,98,4.35,0.12,728,94,0,1.52,Leeds,1,Winter
2023-01-12,S4,P702,Beverages,South,Sunny,Medium,158,4.23,0.2,213,167,1,8.9,London,1,Winter
2023-01-12,S4,P727,Bakery,East,Rainy,Low,68,1.35,0.01,500,66,0,7.12,Manchester,1,Winter
2023-01-12,S4,P832,Dairy,West,Rainy,Medium,110,7.83,0.08,799,107,0,9.13,Bristol,1,Winter
2023-01-12,S4,P744,Snacks,North,Cloudy,High,152,9.0,0.16,208,160,0,2.68,Leeds,1,Winter
2023-01-12,S4,P211,Produce,East,Sunny,Medium,71,8.92,0.14,466,64,0,8.52,Norwich,1,Winter
2023-01-12,S5,P635,Beverages,West,Rainy,Low,131,8.88,0.16,347,129,0,9.38,Bristol,1,Winter
2023-01-12,S5,P924,Bakery,North,Sunny,Medium,85,3.74,0.07,790,86,0,2.72,Leeds,1,Winter
2023-01-12,S5,P137,Dairy,East,Rainy,Medium,79,8.64,0.13,405,84,0,8.36,Manchester,1,Winter
2023-01-12,S5,P510,Snacks,East,Sunny,Low,129,6.95,0.02,898,120,0,1.19,Manchester,1,Winter
2023-01-12,S5,P866,Produce,South,Rainy,High,65,1.38,0.08,935,59,1,6.69,London,1,Winter
2023-01-13,S1,P201,Beverages,North,Rainy,Medium,162,8.45,0.21,195,166,0,8.23,Leeds,1,Winter
2023-01-13,S1,P506,Bakery,South,Cloudy,High,96,3.47,0.24,576,105,0,2.92,London,1,Winter
2023-01-13,S1,P407,Dairy,North,Cloudy,Medium,109,9.52,0.15,573,102,0,8.08,Leeds,1,Winter
2023-01-13,S1,P468,Snacks,East,Cloudy,Low,133,8.18,0.18,773,141,0,3.11,Norwich,1,Winter
2023-01-13,S1,P988,Produce,North,Stormy,Low,136,8.76,0.05,931,141,0,9.57,Leeds,1,Winter
2023-01-13,S2,P990,Beverages,East,Cloudy,Low,150,3.79,0.09,475,147,0,5.51,Norwich,1,Winter
2023-01-13,S2,P618,Bakery,South,Rainy,Medium,101,3.59,0.09,382,95,0,9.41,London,1,Winter
2023-01-13,S2,P668,Dairy,West,Sunny,Low,87,8.05,0.09,979,78,0,7.1,Bristol,1,Winter
2023-01-13,S2,P658,Snacks,East,Stormy,Medium,122,2.79,0.13,921,129,0,9.91,Norwich,1,Winter
2023-01-13,S2,P930,Produce,South,Stormy,Low,128,5.05,0.29,421,126,1,2.02,London,1,Winter
2023-01-13,S3,P181,Beverages,South,Rainy,Low,134,6.45,0.16,902,133,0,3.59,London,1,Winter
2023-01-13,S3,P265,Bakery,South,Sunny,Medium,100,2.55,0.28,119,101,0,1.83,London,1,Winter
2023-01-13,S3,P502,Dairy,West,Sunny,Medium,127,4.36,0.17,172,125,0,6.49,Bristol,1,Winter
2023-01-13,S3,P542,Snacks,West,Sunny,Low,119,2.57,0.04,365,127,0,2.92,Bristol,1,Winter
2023-01-13,S3,P659,Produce,North,Sunny,Medium,120,4.67,0.0,167,128,1,5.88,Leeds,1,Winter
2023-01-13,S4,P996,Beverages,South,Sunny,High,173,2.7,0.2,275,180,0,5.48,London,1,Winter
2023-01-13,S4,P518,Bakery,West,Cloudy,High,67,4.91,0.22,347,65,0,5.92,Bristol,1,Winter
2023-01-13,S4,P269,Dairy,South,Cloudy,Low,91,2.79,0.26,579,81,1,1.27,London,1,Winter
2023-01-13,S4,P465,Snacks,North,Sunny,High,80,2.94,0.18,627,79,0,9.56,Leeds,1,Winter
2023-01-13,S4,P437,Produce,South,Sunny,Medium,62,3.55,0.24,486,65,0,7.69,London,1,Winter
2023-01-13,S5,P875,Beverages,East,Cloudy,Medium,161,4.0,0.26,964,152,0,7.0,Norwich,1,Winter
2023-01-13,S5,P544,Bakery,South,Sunny,Medium,88,4.85,0.13,351,95,0,8.06,London,1,Winter
2023-01-13,S5,P965,Dairy,East,Sunny,Medium,86,5.42,0.28,306,81,0,7.42,Norwich,1,Winter
2023-01-13,S5,P853,Snacks,North,Sunny,Low,100,2.44,0.02,813,92,1,7.72,Leeds,1,Winter
2023-01-13,S5,P720,Produce,East,Rainy,Low,79,3.25,0.15,634,88,0,7.68,Norwich,1,Winter
2023-01-14,S1,P955,Beverages,North,Cloudy,Low,127,8.28,0.24,721,123,0,5.55,Leeds,1,Winter
2023-01-14,S1,P947,Bakery,North,Sunny,High,106,8.15,0.27,175,104,0,7.74,Leeds,1,Winter
2023-01-14,S1,P384,Dairy,East,Rainy,Low,56,7.25,0.07,144,47,0,1.02,Norwich,1,Winter
2023-01-14,S1,P584,Snacks,South,Cloudy,Low,58,4.73,0.22,598,66,0,4.19,London,1,Winter
2023-01-14,S1,P773,Produce,North,Sunny,Low,111,2.5,0.07,226,108,0,2.98,Leeds,1,Winter
2023-01-14,S2,P462,Beverages,North,Sunny,Medium,157,4.71,0.23,453,148,0,8.83,Leeds,1,Winter
2023-01-14,S2,P192,Bakery,West,Stormy,Medium,115,5.46,0.28,394,111,0,7.23,Manchester,1,Winter
2023-01-14,S2,P368,Dairy,North,Cloudy,Medium,110,8.72,0.2,486,115,0,6.66,Leeds,1,Winter
2023-01-14,S2,P124,Snacks,South,Cloudy,Medium,126,8.53,0.25,435,124,0,2.15,London,1,Winter
2023-01-14,S2,P298,Produce,South,Rainy,High,91,1.12,0.12,156,96,0,9.12,London,1,Winter
2023-01-14,S3,P293,Beverages,West,Sunny,Medium,99,2.64,0.22,434,101,0,6.83,Manchester,1,Winter
2023-01-14,S3,P181,Bakery,South,Rainy,High,98,1.63,0.22,139,107,0,4.33,London,1,Winter
2023-01-14,S3,P942,Dairy,South,Sunny,High,88,4.41,0.25,355,79,0,1.05,London,1,Winter
2023-01-14,S3,P416,Snacks,West,Rainy,Low,109,8.04,0.23,906,101,0,7.83,Bristol,1,Winter
2023-01-14,S3,P584,Produce,East,Rainy,Medium,129,2.53,0.06,319,134,0,2.43,Norwich,1,Winter
2023-01-14,S4,P826,Beverages,East,Rainy,Medium,153,6.69,0.05,781,158,0,7.41,Norwich,1,Winter
2023-01-14,S4,P619,Bakery,West,Sunny,Low,118,2.93,0.13,815,123,0,7.71,Bristol,1,Winter
2023-01-14,S4,P692,Dairy,South,Rainy,Low,110,8.17,0.08,905,102,0,6.73,London,1,Winter
2023-01-14,S4,P321,Snacks,North,Sunny,Low,120,2.72,0.21,880,119,0,8.41,Leeds,1,Winter
2023-01-14,S4,P536,Produce,East,Cloudy,Medium,114,2.36,0.07,776,106,0,1.3,Norwich,1,Winter
2023-01-14,S5,P690,Beverages,North,Rainy,High,166,8.05,0.13,465,162,0,3.93,Leeds,1,Winter
2023-01-14,S5,P203,Bakery,North,Cloudy,High,109,1.61,0.03,375,108,1,9.4,Leeds,1,Winter
2023-01-14,S5,P550,Dairy,North,Sunny,Medium,69,3.74,0.1,902,77,0,4.24,Leeds,1,Winter
2023-01-14,S5,P607,Snacks,West,Sunny,Low,79,2.19,0.15,541,78,0,6.62,Manchester,1,Winter
2023-01-14,S5,P438,Produce,North,Sunny,Medium,122,7.6,0.2,672,130,0,3.06,Leeds,1,Winter
2023-01-15,S1,P954,Beverages,West,Sunny,Low,180,5.22,0.13,661,189,0,8.24,Bristol,1,Winter
2023-01-15,S1,P777,Bakery,North,Rainy,High,127,8.5,0.11,793,128,0,9.48,Leeds,1,Winter
2023-01-15,S1,P744,Dairy,East,Rainy,Medium,73,2.41,0.19,359,80,0,2.84,Norwich,1,Winter
2023-01-15,S1,P820,Snacks,North,Stormy,Low,117,7.17,0.01,158,126,0,8.54,Leeds,1,Winter
2023-01-15,S1,P321,Produce,South,Rainy,Medium,77,6.15,0.08,903,78,0,7.67,London,1,Winter
2023-01-15,S2,P910,Beverages,South,Cloudy,Low,143,3.08,0.27,439,143,0,8.95,London,1,Winter
2023-01-15,S2,P618,Bakery,West,Cloudy,High,112,3.58,0.24,278,116,0,9.08,Manchester,1,Winter
2023-01-15,S2,P322,Dairy,East,Rainy,High,83,7.98,0.04,479,89,0,9.78,Manchester,1,Winter
2023-01-15,S2,P884,Snacks,West,Cloudy,Low,128,4.75,0.05,862,127,0,3.42,Manchester,1,Winter
2023-01-15,S2,P663,Produce,East,Sunny,High,105,7.83,0.29,395,105,0,2.4,Norwich,1,Winter
2023-01-15,S3,P209,Beverages,West,Sunny,Low,135,4.2,0.2,135,149,0,8.28,Manchester,1,Winter
2023-01-15,S3,P265,Bakery,East,Stormy,Low,88,1.89,0.25,110,82,0,8.23,Manchester,1,Winter
2023-01-15,S3,P291,Dairy,South,Cloudy,Low,102,4.98,0.3,589,93,0,1.51,London,1,Winter
2023-01-15,S3,P876,Snacks,South,Cloudy,Medium,97,7.0,0.23,498,93,0,1.4,London,1,Winter
2023-01-15,S3,P624,Produce,North,Cloudy,High,100,5.24,0.2,943,96,0,8.54,Leeds,1,Winter
2023-01-15,S4,P860,Beverages,East,Cloudy,Low,142,7.29,0.12,323,148,0,2.77,Norwich,1,Winter
2023-01-15,S4,P328,Bakery,South,Rainy,Medium,144,3.07,0.17,892,139,0,3.51,London,1,Winter
2023-01-15,S4,P219,Dairy,West,Sunny,High,96,5.42,0.12,819,93,0,9.34,Bristol,1,Winter
2023-01-15,S4,P346,Snacks,West,Sunny,Medium,93,7.57,0.17,936,91,0,7.05,Bristol,1,Winter
2023-01-15,S4,P386,Produce,South,Rainy,Medium,114,6.3,0.23,656,123,0,8.13,London,1,Winter
2023-01-15,S5,P599,Beverages,North,Sunny,Low,122,3.65,0.07,830,119,0,3.62,Leeds,1,Winter
2023-01-15,S5,P414,Bakery,South,Cloudy,Medium,104,1.06,0.23,800,111,0,5.39,London,1,Winter
2023-01-15,S5,P610,Dairy,North,Cloudy,High,129,5.28,0.2,705,126,0,4.06,Leeds,1,Winter
2023-01-15,S5,P566,Snacks,West,Rainy,Medium,82,7.96,0.04,483,91,0,5.96,Bristol,1,Winter
2023-01-15,S5,P748,Produce,South,Stormy,Medium,84,4.02,0.14,336,81,0,6.47,London,1,Winter
2023-01-16,S1,P766,Beverages,South,Rainy,Medium,163,2.8,0.02,714,160,0,7.95,London,1,Winter
2023-01-16,S1,P506,Bakery,West,Sunny,Low,130,3.11,0.1,916,127,0,3.64,Bristol,1,Winter
2023-01-16,S1,P950,Dairy,East,Sunny,Medium,102,7.11,0.1,649,95,1,8.96,Manchester,1,Winter
2023-01-16,S1,P825,Snacks,South,Stormy,Low,138,5.89,0.1,799,130,1,3.81,London,1,Winter
2023-01-16,S1,P849,Produce,West,Sunny,High,90,1.8,0.3,708,95,1,2.67,Bristol,1,Winter
2023-01-16,S2,P469,Beverages,West,Sunny,Low,165,3.46,0.1,848,164,0,5.51,Bristol,1,Winter
2023-01-16,S2,P172,Bakery,South,Rainy,Low,80,2.59,0.09,294,84,0,1.5,London,1,Winter
2023-01-16,S2,P262,Dairy,West,Cloudy,Low,114,4.21,0.23,231,104,0,7.22,Bristol,1,Winter
2023-01-16,S2,P345,Snacks,North,Cloudy,High,108,6.43,0.26,727,98,0,7.61,Leeds,1,Winter
2023-01-16,S2,P983,Produce,South,Rainy,High,108,6.69,0.18,989,113,0,9.12,London,1,Winter
2023-01-16,S3,P463,Beverages,East,Sunny,Medium,137,1.95,0.26,971,144,0,9.09,Norwich,1,Winter
2023-01-16,S3,P237,Bakery,North,Stormy,Low,116,1.89,0.02,648,110,0,9.83,Leeds,1,Winter
2023-01-16,S3,P684,Dairy,East,Rainy,Medium,85,1.29,0.2,207,82,0,2.55,Norwich,1,Winter
2023-01-16,S3,P544,Snacks,North,Cloudy,High,61,1.45,0.02,687,55,0,2.96,Leeds,1,Winter
2023-01-16,S3,P210,Produce,North,Sunny,Medium,82,4.23,0.25,308,87,0,9.06,Leeds,1,Winter
2023-01-16,S4,P107,Beverages,South,Cloudy,Low,119,8.57,0.07,338,121,0,6.19,London,1,Winter
2023-01-16,S4,P852,Bakery,East,Sunny,High,43,2.07,0.28,916,47,0,6.42,Norwich,1,Winter
2023-01-16,S4,P104,Dairy,South,Sunny,Low,103,6.06,0.21,112,107,0,3.15,London,1,Winter
2023-01-16,S4,P118,Snacks,East,Stormy,Medium,101,1.69,0.11,711,102,0,9.46,Manchester,1,Winter
2023-01-16,S4,P971,Produce,West,Rainy,Low,90,4.19,0.12,925,94,0,3.5,Bristol,1,Winter
2023-01-16,S5,P850,Beverages,South,Sunny,Low,144,8.45,0.01,528,135,0,5.66,London,1,Winter
2023-01-16,S5,P386,Bakery,East,Sunny,Medium,107,9.41,0.27,224,106,0,4.63,Norwich,1,Winter
2023-01-16,S5,P329,Dairy,South,Sunny,Medium,94,4.58,0.13,481,89,0,8.5,London,1,Winter
2023-01-16,S5,P733,Snacks,North,Sunny,Low,96,8.6,0.15,707,91,0,9.11,Leeds,1,Winter
2023-01-16,S5,P723,Produce,West,Sunny,Low,106,1.06,0.29,487,114,0,3.11,Bristol,1,Winter
2023-01-17,S1,P515,Beverages,South,Cloudy,Medium,143,6.57,0.14,614,146,1,2.72,London,1,Winter
2023-01-17,S1,P324,Bakery,South,Sunny,High,80,2.63,0.19,274,71,0,5.47,London,1,Winter
2023-01-17,S1,P336,Dairy,West,Sunny,Medium,83,1.15,0.2,215,83,0,1.69,Bristol,1,Winter
2023-01-17,S1,P622,Snacks,North,Cloudy,High,95,2.22,0.07,675,102,0,1.32,Leeds,1,Winter
2023-01-17,S1,P153,Produce,East,Sunny,Medium,92,6.25,0.0,463,91,0,3.23,Norwich,1,Winter
2023-01-17,S2,P175,Beverages,West,Sunny,High,148,5.9,0.08,382,152,0,7.76,Bristol,1,Winter
2023-01-17,S2,P986,Bakery,South,Sunny,Low,76,3.0,0.1,903,81,0,9.37,London,1,Winter
2023-01-17,S2,P903,Dairy,West,Sunny,Medium,93,3.59,0.08,881,87,0,1.46,Bristol,1,Winter
2023-01-17,S2,P896,Snacks,East,Sunny,Medium,70,2.88,0.09,410,65,0,2.34,Norwich,1,Winter
2023-01-17,S2,P930,Produce,West,Sunny,Low,105,2.54,0.25,129,107,0,7.27,Bristol,1,Winter
2023-01-17,S3,P526,Beverages,South,Stormy,Low,124,2.1,0.03,649,133,0,7.05,London,1,Winter
2023-01-17,S3,P108,Bakery,West,Cloudy,Low,78,2.41,0.22,776,79,0,1.31,Manchester,1,Winter
2023-01-17,S3,P901,Dairy,North,Stormy,Low,112,6.2,0.26,438,121,1,7.91,Leeds,1,Winter
2023-01-17,S3,P237,Snacks,South,Rainy,Medium,122,5.51,0.19,522,112,1,7.2,London,1,Winter
2023-01-17,S3,P986,Produce,North,Cloudy,Low,80,7.89,0.08,891,80,0,1.55,Leeds,1,Winter
2023-01-17,S4,P395,Beverages,South,Rainy,High,136,3.92,0.2,980,127,1,7.89,London,1,Winter
2023-01-17,S4,P415,Bakery,South,Sunny,Low,85,7.23,0.07,944,89,0,6.87,London,1,Winter
2023-01-17,S4,P520,Dairy,South,Sunny,Medium,114,8.65,0.01,652,105,1,2.65,London,1,Winter
2023-01-17,S4,P111,Snacks,West,Sunny,Low,123,8.58,0.14,677,114,0,5.93,Bristol,1,Winter
2023-01-17,S4,P770,Produce,North,Stormy,Low,109,9.01,0.17,224,112,0,4.26,Leeds,1,Winter
2023-01-17,S5,P945,Beverages,North,Rainy,Low,146,2.29,0.21,519,139,0,8.06,Leeds,1,Winter
2023-01-17,S5,P539,Bakery,North,Sunny,High,115,6.53,0.17,762,109,0,3.45,Leeds,1,Winter
2023-01-17,S5,P551,Dairy,North,Rainy,Medium,123,6.01,0.1,899,127,0,9.32,Leeds,1,Winter
2023-01-17,S5,P655,Snacks,South,Sunny,High,75,6.8,0.09,305,67,0,1.0,London,1,Winter
2023-01-17,S5,P884,Produce,West,Sunny,Low,123,9.62,0.17,300,114,0,8.31,Manchester,1,Winter
2023-01-18,S1,P936,Beverages,West,Sunny,Low,152,5.32,0.04,707,152,0,9.89,Bristol,1,Winter
2023-01-18,S1,P153,Bakery,South,Sunny,High,60,5.29,0.1,805,65,0,7.14,London,1,Winter
2023-01-18,S1,P772,Dairy,East,Cloudy,Medium,92,2.08,0.17,375,100,0,8.86,Norwich,1,Winter
2023-01-18,S1,P201,Snacks,East,Rainy,Low,141,8.65,0.06,299,141,1,1.97,Manchester,1,Winter
2023-01-18,S1,P176,Produce,West,Cloudy,Medium,79,8.49,0.29,306,78,0,3.1,Bristol,1,Winter
2023-01-18,S2,P510,Beverages,East,Sunny,Medium,128,3.77,0.18,676,137,1,5.9,Norwich,1,Winter
2023-01-18,S2,P985,Bakery,East,Sunny,Medium,116,5.2,0.06,765,124,0,4.04,Norwich,1,Winter
2023-01-18,S2,P728,Dairy,North,Sunny,Low,79,7.08,0.12,404,77,0,3.77,Leeds,1,Winter
2023-01-18,S2,P314,Snacks,North,Sunny,Medium,124,9.72,0.11,153,127,0,1.69,Leeds,1,Winter
2023-01-18,S2,P433,Produce,East,Rainy,High,58,4.61,0.03,316,62,0,4.49,Manchester,1,Winter
2023-01-18,S3,P280,Beverages,West,Sunny,Low,136,5.1,0.12,618,134,0,9.59,Bristol,1,Winter
2023-01-18,S3,P429,Bakery,South,Sunny,Medium,83,7.08,0.01,743,73,0,1.53,London,1,Winter
2023-01-18,S3,P170,Dairy,South,Sunny,Low,89,2.05,0.08,391,92,0,1.71,London,1,Winter
2023-01-18,S3,P476,Snacks,South,Sunny,High,121,4.34,0.18,650,117,1,7.8,London,1,Winter
2023-01-18,S3,P588,Produce,West,Sunny,Low,103,8.12,0.27,903,99,0,3.49,Bristol,1,Winter
2023-01-18,S4,P352,Beverages,North,Sunny,High,118,6.43,0.24,118,124,0,6.23,Leeds,1,Winter
2023-01-18,S4,P641,Bakery,North,Cloudy,Low,67,8.07,0.19,522,57,1,1.78,Leeds,1,Winter
2023-01-18,S4,P846,Dairy,South,Sunny,Medium,95,5.13,0.23,285,95,0,1.44,London,1,Winter
2023-01-18,S4,P679,Snacks,East,Rainy,Low,94,8.2,0.17,271,99,1,5.2,Norwich,1,Winter
2023-01-18,S4,P962,Produce,South,Sunny,Medium,99,1.19,0.25,552,98,0,7.87,London,1,Winter
2023-01-18,S5,P350,Beverages,East,Sunny,Medium,143,1.11,0.04,877,138,0,4.48,Norwich,1,Winter
2023-01-18,S5,P495,Bakery,East,Cloudy,High,93,2.75,0.14,790,98,0,1.64,Norwich,1,Winter
2023-01-18,S5,P432,Dairy,East,Cloudy,Medium,111,9.64,0.01,114,117,0,8.4,Manchester,1,Winter
2023-01-18,S5,P527,Snacks,North,Sunny,Medium,58,9.43,0.3,799,56,0,5.67,Leeds,1,Winter
2023-01-18,S5,P519,Produce,North,Sunny,Medium,61,7.56,0.01,289,68,0,5.99,Leeds,1,Winter
2023-01-19,S1,P414,Beverages,West,Sunny,Low,172,4.72,0.2,831,163,0,2.59,Bristol,1,Winter
2023-01-19,S1,P422,Bakery,South,Rainy,Medium,85,3.84,0.12,368,92,0,1.46,London,1,Winter
2023-01-19,S1,P466,Dairy,South,Rainy,Medium,116,1.65,0.08,860,112,0,8.59,London,1,Winter
2023-01-19,S1,P408,Snacks,South,Cloudy,High,99,3.02,0.12,662,107,0,6.51,London,1,Winter
2023-01-19,S1,P949,Produce,West,Cloudy,Medium,124,8.24,0.26,276,116,1,9.01,Bristol,1,Winter
2023-01-19,S2,P267,Beverages,West,Rainy,Medium,155,6.12,0.02,639,158,0,4.56,Bristol,1,Winter
2023-01-19,S2,P939,Bakery,West,Cloudy,Medium,79,4.68,0.11,726,81,0,5.35,Bristol,1,Winter
2023-01-19,S2,P590,Dairy,South,Rainy,Low,96,5.25,0.17,912,100,0,1.62,London,1,Winter
2023-01-19,S2,P779,Snacks,East,Sunny,Medium,67,7.25,0.17,898,69,0,5.62,Manchester,1,Winter
2023-01-19,S2,P688,Produce,North,Sunny,Low,108,4.77,0.18,636,108,0,4.74,Leeds,1,Winter
2023-01-19,S3,P348,Beverages,North,Cloudy,Low,162,2.57,0.14,763,171,0,7.43,Leeds,1,Winter
2023-01-19,S3,P992,Bakery,West,Rainy,High,102,2.77,0.01,607,107,0,6.29,Bristol,1,Winter
2023-01-19,S3,P837,Dairy,North,Cloudy,Medium,106,6.15,0.05,947,97,0,3.22,Leeds,1,Winter
2023-01-19,S3,P444,Snacks,North,Rainy,Medium,103,1.61,0.25,590,112,0,2.55,Leeds,1,Winter
2023-01-19,S3,P373,Produce,West,Sunny,Low,68,8.77,0.09,253,60,1,1.18,Manchester,1,Winter
2023-01-19,S4,P988,Beverages,West,Cloudy,Medium,179,8.27,0.27,704,178,1,9.97,Bristol,1,Winter
2023-01-19,S4,P288,Bakery,East,Sunny,Medium,92,2.24,0.0,584,94,0,8.73,Manchester,1,Winter
2023-01-19,S4,P367,Dairy,North,Sunny,Medium,96,7.84,0.09,923,92,1,6.58,Leeds,1,Winter
2023-01-19,S4,P952,Snacks,East,Sunny,Low,91,1.49,0.05,764,90,0,6.18,Norwich,1,Winter
2023-01-19,S4,P474,Produce,South,Sunny,Low,81,2.86,0.09,424,89,0,4.65,London,1,Winter
2023-01-19,S5,P993,Beverages,East,Stormy,High,159,3.91,0.23,369,155,0,9.61,Norwich,1,Winter
2023-01-19,S5,P641,Bakery,East,Cloudy,High,110,3.41,0.24,821,109,0,8.28,Norwich,1,Winter
2023-01-19,S5,P372,Dairy,East,Stormy,High,85,9.21,0.03,233,91,0,3.98,Manchester,1,Winter
